GEO.id2,Majority,MAX,HC01_EST_VC01,HC01_EST_VC03,HC01_EST_VC04,HC01_EST_VC05,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_EST_VC55
36081027400,"Car, truck, or van",56.1,782,56.1,47.6,8.6,43.5,0.4,0,0,0,47.6
36081027500,Public transportation (excluding taxicab),63.6,3498,29.4,18.1,11.3,63.6,6.7,0,0,0.3,44.1
36081027600,"Car, truck, or van",62.3,647,62.3,53.9,8.3,34,0.9,0,2.8,0,39.2
36081027700,Public transportation (excluding taxicab),66.5,4318,24.4,20.6,3.8,66.5,5.3,2.7,0,1,40.5
36081027800,Public transportation (excluding taxicab),63.2,882,26.8,24.7,2,63.2,4.6,0,4.4,1,46.5
36081027900,Public transportation (excluding taxicab),65.7,3033,20.7,15.9,4.8,65.7,9.5,2.1,0,2,37.5
36081028000,Public transportation (excluding taxicab),54.2,1026,42.8,42.3,0.5,54.2,0,0,1,2,55.4
36081028100,Public transportation (excluding taxicab),73.6,2606,12.8,9.6,3.2,73.6,11.9,0.6,0,1.1,44.4
36081028200,Public transportation (excluding taxicab),49.5,885,45.2,37.4,7.8,49.5,2.8,1.4,0,1.1,47.2
36081028300,Public transportation (excluding taxicab),70.7,4203,17.3,12.4,4.9,70.7,9,0.6,1.4,1.1,39.6
36081028400,Public transportation (excluding taxicab),55.8,2006,39,31.8,7.2,55.8,4.1,0,0,1.1,49.5
36081028500,Public transportation (excluding taxicab),68.9,2116,16.8,13.7,3.1,68.9,8.4,2.6,0,3.3,41.2
36081028700,Public transportation (excluding taxicab),71.4,3565,15.6,14.6,1,71.4,9.3,0.6,0,3,46.6
36081028800,"Car, truck, or van",49.2,2428,49.2,43.9,5.3,48.2,2.6,0,0,0,51.7
36081028900,Public transportation (excluding taxicab),56.1,2813,25,16.8,8.1,56.1,12.3,0.9,0.6,5.1,39
36081029100,Public transportation (excluding taxicab),68.5,2963,25.5,21.1,4.4,68.5,2.9,0,1.7,1.4,39.2
36081029300,Public transportation (excluding taxicab),62.1,572,26.2,17.1,9.1,62.1,8.4,0,2.3,1,35.3
36081029400,"Car, truck, or van",54.4,3273,54.4,48.8,5.6,40,1.2,0,1.9,2.5,48.3
36081029500,Public transportation (excluding taxicab),67.8,1996,19.9,16.5,3.4,67.8,8.2,0,0,4.2,40.9
36081029700,Public transportation (excluding taxicab),68.5,963,20.5,18,2.5,68.5,6.3,0.6,1,3,39.9
36081029900,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36081030600,"Car, truck, or van",49.8,2106,49.8,43.5,6.2,45.6,3.2,0,0,1.4,49.2
36081030902,Public transportation (excluding taxicab),58.4,3394,36.2,31.1,5.1,58.4,3.1,0.5,0.8,1,38.4
36081030903,Public transportation (excluding taxicab),60.3,2554,33.3,27.5,5.8,60.3,2.7,0.4,1.1,2.2,40.7
36081030904,"Car, truck, or van",51.3,1650,51.3,46.9,4.4,43.3,1.6,1.2,1.5,1.2,34.3
36081031700,Public transportation (excluding taxicab),46.1,2914,43.4,34.2,9.2,46.1,5.9,0,0,4.6,38.2
36081032000,"Car, truck, or van",55.1,1865,55.1,51.7,3.4,41.4,1.3,0,1.5,0.6,46.5
36081032700,Public transportation (excluding taxicab),55.4,1837,35.1,27.2,7.8,55.4,3.9,2.1,0.5,3,43.7
36081032800,Public transportation (excluding taxicab),48.8,1196,44.7,41.6,3.2,48.8,1.5,0.4,0.8,3.7,53.6
36081032900,Public transportation (excluding taxicab),52.4,1818,40.3,28.4,11.9,52.4,5.6,0,0.8,1,43
36081033000,"Car, truck, or van",53.8,3088,53.8,48.5,5.3,42.5,1.4,0,1,1.3,53.6
36081033100,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36081033401,Public transportation (excluding taxicab),54.3,1621,42.5,35.8,6.7,54.3,1.1,0,1.4,0.7,56.1
36081033402,Public transportation (excluding taxicab),45.9,6145,42.7,40.8,1.9,45.9,5.8,0,0.6,5.1,48.6
36081033700,Public transportation (excluding taxicab),51.2,1606,37,28.3,8.7,51.2,5.8,3.3,2.2,0.5,41.7
36081033900,Public transportation (excluding taxicab),61.9,1276,27.5,23.6,3.9,61.9,6.7,0,1.2,2.7,41.1
36081034700,Public transportation (excluding taxicab),50.1,1439,37.9,24.9,13,50.1,7.4,0,1.7,2.8,40.1
36081035100,Public transportation (excluding taxicab),60.4,1808,29.1,22.2,6.9,60.4,4.4,0,5.6,0.5,43.1
36081035200,"Car, truck, or van",49.1,1365,49.1,43.3,5.8,44.2,4.7,0,1.3,0.7,47.1
36081035300,Public transportation (excluding taxicab),50,1079,42,33.7,8.2,50,3.2,0.6,0,4.3,43.5
36081035700,Public transportation (excluding taxicab),56.9,1600,28.9,21.9,7.1,56.9,6.4,3.3,1.1,3.4,46.6
36081035800,Public transportation (excluding taxicab),47.3,1921,45.8,40.6,5.2,47.3,4.8,0,0.4,1.8,53.8
36081036100,Public transportation (excluding taxicab),62.6,1180,17.3,8.7,8.6,62.6,7.6,4.7,3.9,3.8,42.2
36081036300,Public transportation (excluding taxicab),64.1,797,28.6,21.8,6.8,64.1,4.3,0,2.4,0.6,46.6
36081036500,Public transportation (excluding taxicab),53.7,1505,26,17.2,8.8,53.7,12.8,5,0,2.5,41.6
36081036600,"Car, truck, or van",51.9,1436,51.9,46.9,5,40.3,1.9,0,0.8,5.2,50.6
36081036700,Public transportation (excluding taxicab),54.3,1128,37,24.5,12.5,54.3,6,0.4,0,2.2,47.1
36081036800,"Car, truck, or van",55.4,1246,55.4,46.6,8.7,37.6,0.2,0,2.4,4.4,50.6
36081037100,"Car, truck, or van",50.3,632,50.3,38,12.3,44.9,1.1,0,1.1,2.5,48.1
36081037300,Public transportation (excluding taxicab),66.8,1131,29.9,20.8,9.1,66.8,2.7,0,0,0.6,49.6
36081037500,Public transportation (excluding taxicab),69.9,2085,20.2,14.1,6.1,69.9,7.4,0.8,0.3,1.3,41.6
36081037600,"Car, truck, or van",54.5,3220,54.5,50.1,4.4,37.6,2.4,0.2,1.9,3.4,48.6
36081037700,Public transportation (excluding taxicab),69.3,1693,20.4,16,4.4,69.3,9.1,0,0,1.2,44.6
36081037900,Public transportation (excluding taxicab),63.5,3678,19,13.7,5.2,63.5,15.5,2,0,0,42
36081038100,Public transportation (excluding taxicab),62,3133,32,27.8,4.2,62,5.5,0.3,0.2,0,47.6
36081038301,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36081038302,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36081038400,"Car, truck, or van",55.7,1126,55.7,55.2,0.5,40.4,2.4,0,1.3,0.2,48.5
36081039400,"Car, truck, or van",52.4,1461,52.4,43.1,9.3,41.5,2.5,0,1.7,1.8,48.7
36081039800,"Car, truck, or van",50.1,1014,50.1,48.9,1.2,39.5,4.2,1.4,0.8,3.9,44.1
36081039900,Public transportation (excluding taxicab),79.5,1760,16.5,10.7,5.8,79.5,3.4,0,0.6,0,48.7
36081040000,"Car, truck, or van",67.3,730,67.3,63.8,3.4,27,3.3,0,0,2.5,35.7
36081040100,Public transportation (excluding taxicab),72.4,3886,17.8,10.3,7.4,72.4,7,0.5,1.2,1.2,41.6
36081040200,"Car, truck, or van",53.3,895,53.3,46.9,6.4,45,0,0,1.7,0,58.3
36081040300,Public transportation (excluding taxicab),70.9,3762,19.4,13.8,5.5,70.9,7.3,0,1.1,1.4,48.2
36081040400,"Car, truck, or van",45.3,1968,45.3,43.7,1.6,45.2,2.7,0,2.8,4,45.5
36081040500,Public transportation (excluding taxicab),74.2,1625,8.7,2.1,6.6,74.2,13.7,1.3,0,2.1,45.9
36081040700,Public transportation (excluding taxicab),72.8,4092,15.2,11.2,4,72.8,11,0.5,0.2,0.2,45
36081040900,Public transportation (excluding taxicab),68.3,2333,21.9,15.2,6.7,68.3,9.8,0,0,0,43.8
36081041100,Public transportation (excluding taxicab),61.5,2130,21.1,16.5,4.6,61.5,12.4,3.5,1.5,0,41.1
36081041300,Public transportation (excluding taxicab),68.5,1882,19,11.7,7.3,68.5,6.2,2.8,1.8,1.8,42.8
36081041400,Public transportation (excluding taxicab),60.6,2103,37,32.8,4.3,60.6,1.2,0,0.8,0.4,53.3
36081041500,Public transportation (excluding taxicab),59.9,1846,24.3,15.9,8.4,59.9,12.8,0.4,0,2.6,45
36081042400,"Car, truck, or van",56.2,1080,56.2,53.4,2.8,40.2,0,0,1.7,1.9,48.9
36081042600,Public transportation (excluding taxicab),100,9,0,0,0,100,0,0,0,0,0
36081042700,Public transportation (excluding taxicab),62.8,2777,23.2,16,7.2,62.8,8.8,0,3,2.2,43.4
36081043200,"Car, truck, or van",57.7,717,57.7,47.8,9.9,36.3,1.4,0,0,4.6,47.1
36081043400,Public transportation (excluding taxicab),58,873,40.3,38.7,1.6,58,0,0,0,1.7,51.5
36081043701,Public transportation (excluding taxicab),63.8,1300,29.4,24.3,5.1,63.8,4.7,0,0.5,1.6,46.5
36081043702,Public transportation (excluding taxicab),61.4,3140,19.6,18.7,0.9,61.4,13.6,1.5,0,3.9,43.9
36081043900,Public transportation (excluding taxicab),55.3,1814,33.8,26.9,6.9,55.3,9.3,0,0.4,1,43
36081044000,"Car, truck, or van",52.4,1573,52.4,43.9,8.5,45.3,1.1,0.6,0,0.6,44.6
36081044301,Public transportation (excluding taxicab),48.2,1136,35.3,31.5,3.8,48.2,7.7,3.4,2.3,3.1,33.9
36081044302,Public transportation (excluding taxicab),58.1,2241,25.1,13.5,11.6,58.1,10.7,0.4,4.1,1.7,43
36081044400,Public transportation (excluding taxicab),66.3,1420,18.1,14.7,3.4,66.3,13.5,0,0.8,1.3,48.7
36081044601,Public transportation (excluding taxicab),64.9,1885,26.8,25.5,1.4,64.9,5.1,0.2,3,0,52.2
36081044602,Public transportation (excluding taxicab),65.2,1856,21.7,17.9,3.7,65.2,9.8,0,1.8,1.6,44.9
36081044800,Public transportation (excluding taxicab),52.1,1285,35.8,27.6,8.2,52.1,8.2,0,3.8,0,46
36081045000,Public transportation (excluding taxicab),52.4,1125,36.6,32.1,4.5,52.4,4.3,0,4.5,2.2,43.5
36081045200,Public transportation (excluding taxicab),50.4,276,37.7,37.7,0,50.4,6.5,0,1.8,3.6,45.5
36081045400,Public transportation (excluding taxicab),40.5,2108,36.2,34.4,1.8,40.5,16.9,0,1.9,4.5,41
36081045500,Public transportation (excluding taxicab),60.6,6525,20,16.4,3.5,60.6,13.8,0,4,1.7,43.1
36081045600,"Car, truck, or van",48.7,597,48.7,46.6,2.2,44.2,4.7,0,0.8,1.5,44.3
36081045700,Public transportation (excluding taxicab),63.6,2073,26.6,17.8,8.8,63.6,6.9,0,0,2.8,44.5
36081045800,Public transportation (excluding taxicab),62.2,1043,32,28.2,3.8,62.2,3.2,0,0.4,2.2,49.3
36081045900,Public transportation (excluding taxicab),68.4,1752,18.5,15.5,3,68.4,8.4,0.6,0,4.2,40.5
36081046000,Public transportation (excluding taxicab),52.8,2682,30.2,23.8,6.5,52.8,10.9,0.9,2.3,2.9,43.6
36081046100,Public transportation (excluding taxicab),63.2,1235,13.5,10.8,2.8,63.2,17.7,0,1.9,3.6,43.8
36081046200,Public transportation (excluding taxicab),60.4,3591,31.2,23.1,8,60.4,7,0,0,1.4,48.6
36081046300,Public transportation (excluding taxicab),73.6,1903,17.2,15.2,2,73.6,5.4,0.9,1,1.9,42.6
36081046400,Public transportation (excluding taxicab),55.7,779,34.1,31.1,3.1,55.7,3.6,0,0,6.5,45.3
36081046500,Public transportation (excluding taxicab),65.4,1731,16.7,13.2,3.5,65.4,8.4,5.5,2.5,1.5,41.8
36081046600,Public transportation (excluding taxicab),57.3,1521,34.3,32.1,2.2,57.3,6,0.5,0.5,1.4,43.5
36081046700,Public transportation (excluding taxicab),68.2,2805,24.4,13.7,10.7,68.2,6.8,0,0.6,0,43.7
36081046800,Public transportation (excluding taxicab),73.1,1460,17.3,16.1,1.2,73.1,4.5,0,0,5.1,51.5
36081046900,Public transportation (excluding taxicab),71.6,3443,14.6,11.2,3.3,71.6,9.9,2.4,1,0.5,42.6
36081047000,Public transportation (excluding taxicab),55,1627,38.5,33.9,4.7,55,4.4,0,0.7,1.4,47.8
36081047100,Public transportation (excluding taxicab),70.8,2048,20.4,13.2,7.2,70.8,3.4,0,4.9,0.4,44.2
36081047200,Public transportation (excluding taxicab),58.7,1623,32.5,29.3,3.3,58.7,4.1,0,0,4.6,46.5
36081047300,Public transportation (excluding taxicab),69.3,2110,16.3,13.2,3,69.3,12.3,0,0.3,1.8,38.2
36081047500,Public transportation (excluding taxicab),75.4,2223,16.1,14.8,1.3,75.4,7.2,0,0.5,0.7,43.6
36081047600,"Car, truck, or van",66.6,754,66.6,60.2,6.4,21.1,1.7,0,1.9,8.8,31.9
36081047800,"Car, truck, or van",50.5,3090,50.5,46.6,3.9,38.9,3.4,0,0.6,6.6,41.1
36081047900,Public transportation (excluding taxicab),59.6,2358,31.1,26,5.1,59.6,5.6,0.6,2.5,0.6,42.8
36081048000,Public transportation (excluding taxicab),54,1091,39.4,38.3,1.1,54,3.3,0,1.5,1.8,46.8
36081048100,Public transportation (excluding taxicab),65.2,2388,23.4,8,15.4,65.2,9.4,0.3,0.5,1.2,40.7
36081048200,"Car, truck, or van",45.5,688,45.5,43.9,1.6,44.9,4.5,0,0.9,4.2,48.1
36081048300,Public transportation (excluding taxicab),65.3,2190,24,16.6,7.4,65.3,4.4,0.5,2.7,3,36.9
36081048400,"Car, truck, or van",49.8,3058,49.8,47.2,2.6,44.1,1.7,0,2.4,2,52
36081048500,Public transportation (excluding taxicab),76.2,2434,17.1,9.5,7.6,76.2,2.5,0.4,0.7,3.2,46
36081048900,Public transportation (excluding taxicab),52.7,792,41.7,29.2,12.5,52.7,0,0,2.3,3.4,38.1
36081049200,"Car, truck, or van",58.3,2397,58.3,52.1,6.2,37.9,1.4,0,0.5,2,44.2
36081049301,Public transportation (excluding taxicab),57.8,1001,37.3,29.8,7.5,57.8,2.8,0,1.1,1,41.7
36081049302,Public transportation (excluding taxicab),58.6,1316,35.1,31.2,4,58.6,3.9,0,0.4,2.1,44.1
36081049500,"Car, truck, or van",55.6,619,55.6,47.8,7.8,40.4,0.8,0,3.2,0,39.7
36081049600,"Car, truck, or van",68,1581,68,56.7,11.3,28.7,0.8,0,1.6,0.9,41.9
36081049700,Public transportation (excluding taxicab),63.3,1613,29.5,25.5,4,63.3,7.2,0,0,0,42.8
36081049900,Public transportation (excluding taxicab),60.6,2438,30.4,22.7,7.7,60.6,3.8,1.9,0.3,2.9,44
36081050000,Public transportation (excluding taxicab),60.2,2100,30.9,29.7,1.1,60.2,2.9,0,3,3,48.2
36081050201,"Car, truck, or van",54.7,810,54.7,52.7,2,41.2,3,0,0,1.1,44.8
36081050202,"Car, truck, or van",51.3,731,51.3,50.2,1.1,46.6,0,0,1.4,0.7,50.5
36081050400,Public transportation (excluding taxicab),45.6,1054,44.5,41.1,3.4,45.6,1.1,0,0,8.7,44.7
36081050500,Public transportation (excluding taxicab),54,791,41.7,34.1,7.6,54,4.3,0,0,0,45.9
36081050600,"Car, truck, or van",55.3,756,55.3,49.3,6,43.8,0.9,0,0,0,43.8
36081050700,Public transportation (excluding taxicab),51.4,2101,42.4,34.7,7.7,51.4,1.2,0,0.5,4.5,45.1
36081050800,"Car, truck, or van",62.3,863,62.3,56,6.4,36.8,0,0,0,0.8,49.4
36081051000,Public transportation (excluding taxicab),53.3,784,43.2,36,7.3,53.3,2.2,0,0,1.3,58.6
36081051100,"Car, truck, or van",62.6,1026,62.6,55.3,7.3,31.1,1.3,2.8,0,2.2,38.4
36081051200,Public transportation (excluding taxicab),48.5,1231,48.2,41.7,6.5,48.5,0.6,0,0.4,2.4,53.1
36081051300,Public transportation (excluding taxicab),47,1139,41.6,32.6,9,47,6.1,0,3.7,1.6,40.7
36081051500,"Car, truck, or van",54,1421,54,49.6,4.4,42.7,3.2,0,0,0,38
36081051600,"Car, truck, or van",50.2,911,50.2,31.6,18.6,45.6,0,0,1.6,2.6,55.3
36081051700,"Car, truck, or van",45.3,959,45.3,40.1,5.1,38.1,8.9,0.6,1.9,5.3,37.3
36081051800,Public transportation (excluding taxicab),50,1098,49.1,47.6,1.5,50,0.6,0,0.3,0,49.9
36081052000,"Car, truck, or van",48.7,904,48.7,43.7,5,45.5,2.1,0.6,0,3.2,50.3
36081052100,Public transportation (excluding taxicab),45.2,1094,45.1,35.7,9.3,45.2,5.1,0,1.6,2.9,43.9
36081052200,"Car, truck, or van",61.9,908,61.9,59.4,2.5,33.7,0.9,0,0.4,3.1,43.5
36081052400,Public transportation (excluding taxicab),49,890,39.4,35.5,3.9,49,7.8,0.4,1.3,2,53.2
36081052500,Public transportation (excluding taxicab),46.2,1095,45.3,42.1,3.2,46.2,3.9,1.8,0,2.7,43.1
36081052600,Public transportation (excluding taxicab),48.8,907,44.8,39.7,5.1,48.8,2.8,0,2.4,1.2,52.7
36081052800,"Car, truck, or van",52.5,530,52.5,47,5.5,44.5,0,0,1.1,1.9,60.6
36081053000,Public transportation (excluding taxicab),49.9,1185,43.3,38.3,5,49.9,6.1,0,0,0.8,56.2
36081053100,"Car, truck, or van",42.1,1678,42.1,34.9,7.2,40.8,10.1,1.3,0.7,5.1,46.3
36081053200,"Car, truck, or van",54.9,901,54.9,48.5,6.4,43,1.2,0,0,0.9,56
36081053401,"Car, truck, or van",49.4,983,49.4,43.1,6.3,48.1,1.9,0,0,0.5,52.7
36081053500,Public transportation (excluding taxicab),54.8,670,35.1,32.5,2.5,54.8,7.3,0,0,2.8,42.9
36081053601,"Car, truck, or van",51,937,51,48,3,41.1,2.3,0,1.7,3.8,47.7
36081053800,"Car, truck, or van",57.8,894,57.8,51.7,6.2,41.3,0,0,0.9,0,45.6
36081053900,Public transportation (excluding taxicab),54.9,2114,27.2,22.3,4.9,54.9,9.2,3.6,1.3,3.8,38.4
36081054000,"Car, truck, or van",47.1,2074,47.1,40.1,6.9,44.3,2.9,2.6,1.3,1.9,49.2
36081054200,"Car, truck, or van",51.1,2534,51.1,44.7,6.4,44,0.5,0,2.7,1.6,53.4
36081054500,Public transportation (excluding taxicab),65.9,2156,15.1,13.9,1.3,65.9,16.7,2.3,0,0,38.7
36081054700,Public transportation (excluding taxicab),62.6,2855,19.8,17,2.8,62.6,8,3,0.9,5.7,41.2
36081054800,"Car, truck, or van",51.1,1152,51.1,38.3,12.8,38.8,2.9,2.3,0.8,4.2,46.4
36081054900,Public transportation (excluding taxicab),80.1,3020,8.2,7.6,0.6,80.1,10.1,0,0,1.6,40.8
36081055100,Public transportation (excluding taxicab),79.9,2239,14.3,13.7,0.7,79.9,3.6,1.3,0.4,0.4,41.2
36081055200,Public transportation (excluding taxicab),63,1555,33.3,27.4,5.9,63,2,0,1.1,0.6,51.6
36081055300,Public transportation (excluding taxicab),74.8,1303,9.3,8.7,0.6,74.8,9.3,3.4,0,3.2,37.4
36081055400,Public transportation (excluding taxicab),52,1152,43.1,32.3,10.9,52,3.8,0,0.4,0.6,45.9
36081055500,Public transportation (excluding taxicab),71.1,1189,20.4,18,2.4,71.1,7.6,0,0,1,37.9
36081055600,"Car, truck, or van",52.2,1096,52.2,47.9,4.3,45.3,1.6,0,0,0.8,43.6
36081055700,Public transportation (excluding taxicab),75.5,1865,18,15.8,2.2,75.5,4,1.6,0,0.9,44.8
36081055800,"Car, truck, or van",48.3,1041,48.3,45.1,3.2,48,1.5,0,0,2.1,45.9
36081055900,Public transportation (excluding taxicab),77.7,624,19.6,16.7,2.9,77.7,1,0,0,1.8,40.7
36081056000,"Car, truck, or van",64.8,702,64.8,57.4,7.4,30.8,0,1.7,0.4,2.3,45.4
36081056100,Public transportation (excluding taxicab),53.5,43,37.2,37.2,0,53.5,9.3,0,0,0,42.2
36081056200,"Car, truck, or van",75.7,798,75.7,59.6,16,20.4,0,0,0.9,3,36.4
36081056400,"Car, truck, or van",59.1,662,59.1,41.8,17.2,31.9,7.9,1.2,0,0,38.9
36081056500,Public transportation (excluding taxicab),51.3,760,35.5,33.8,1.7,51.3,7.1,0,3.2,2.9,37.5
36081056600,Public transportation (excluding taxicab),50.9,794,46.2,39.5,6.7,50.9,0,0,0.9,2,46.4
36081056700,Public transportation (excluding taxicab),50.2,2771,46.1,43.3,2.8,50.2,1.5,0.7,0.6,0.8,36.8
36081056800,"Car, truck, or van",63,2252,63,55.1,7.9,33.7,3.4,0,0,0,43.1
36081057700,Public transportation (excluding taxicab),50.8,1898,38.3,29,9.2,50.8,9.3,1.1,0,0.5,39
36081057900,Public transportation (excluding taxicab),63.2,884,29.8,22.3,7.5,63.2,5.7,0,0,1.4,47.4
36081058000,"Car, truck, or van",59.5,1877,59.5,50.2,9.2,38.5,1.7,0,0.4,0,51.6
36081058100,Public transportation (excluding taxicab),59.3,1598,29.4,25,4.4,59.3,8.1,0,0,3.1,39.3
36081058200,"Car, truck, or van",53.5,2659,53.5,45.6,7.9,39.4,1.3,0,3.6,2.2,47
36081058300,Public transportation (excluding taxicab),69.7,1852,18,16.4,1.6,69.7,5,0,0,7.3,43.5
36081058500,Public transportation (excluding taxicab),62.6,2078,22.3,21.1,1.3,62.6,7.4,2,1,4.7,42.9
36081058700,Public transportation (excluding taxicab),56.3,1847,31.2,25.6,5.6,56.3,9.6,0.5,0.4,1.9,39.8
36081058900,Public transportation (excluding taxicab),69.8,2215,18.7,14,4.7,69.8,6.9,1.7,0,3,39.7
36081059000,"Car, truck, or van",49.2,703,49.2,40.7,8.5,41.3,0,0,1.6,8,47
36081059100,Public transportation (excluding taxicab),64.2,3000,24.3,17.7,6.6,64.2,5.8,0,0.6,5.2,39.9
36081059200,"Car, truck, or van",48.6,731,48.6,39.7,8.9,46.5,0,0,0,4.9,51.7
36081059300,Public transportation (excluding taxicab),61.5,2148,34.5,30.3,4.3,61.5,2.3,0.8,0,0.8,42.1
36081059400,"Car, truck, or van",59,875,59,48.2,10.7,37.7,0,1.8,0,1.5,43.1
36081059500,Public transportation (excluding taxicab),44.8,2529,43.3,29.1,14.2,44.8,7.9,0,0.5,3.5,39.3
36081059600,Public transportation (excluding taxicab),48.4,706,46.2,39.1,7.1,48.4,1.3,1.4,1,1.7,48
36081059800,"Car, truck, or van",61,890,61,55.2,5.8,33.8,1,0,0,4.2,47.3
36081059900,Public transportation (excluding taxicab),53.3,529,40.3,31.4,8.9,53.3,1.5,0,0,4.9,38.3
36081060000,"Car, truck, or van",56.3,577,56.3,55.1,1.2,41.2,0,0,1.6,0.9,47.7
36081060100,"Car, truck, or van",60.9,1128,60.9,42.1,18.8,34.1,1.5,1.6,0,1.9,37.6
36081060300,Public transportation (excluding taxicab),45,1194,43.9,33.3,10.6,45,5.7,0,1.5,3.9,46
36081060600,"Car, truck, or van",59.8,739,59.8,52.1,7.7,35.5,0,0,0,4.7,47.5
36081060701,Public transportation (excluding taxicab),100,13,0,0,0,100,0,0,0,0,0
36081060800,"Car, truck, or van",66.5,775,66.5,57.3,9.2,29.4,0.5,0,0,3.6,41.5
36081061000,"Car, truck, or van",64.8,619,64.8,55.3,9.5,33.6,0,0,0.8,0.8,48.7
36081061200,"Car, truck, or van",72.7,1114,72.7,70.3,2.4,26.5,0,0,0,0.8,45.5
36081061301,Public transportation (excluding taxicab),66.4,3147,26.7,17.9,8.8,66.4,3.1,1.5,1.4,0.9,42.5
36081061302,Public transportation (excluding taxicab),66.7,12,0,0,0,66.7,33.3,0,0,0,0
36081061400,"Car, truck, or van",61.4,586,61.4,59.7,1.7,38.6,0,0,0,0,53
36081061601,"Car, truck, or van",60.7,1226,60.7,53.5,7.2,34.9,0,0,0,4.4,49.9
36081061602,"Car, truck, or van",69,625,69,55.8,13.1,30.6,0.5,0,0,0,48
36081061800,"Car, truck, or van",54.3,914,54.3,46.6,7.7,44.3,0.8,0,0,0.7,57
36081061900,"Car, truck, or van",46,1236,46,33.3,12.7,42.7,8.3,0,0.6,2.3,49.6
36081062000,"Car, truck, or van",73.4,594,73.4,68.2,5.2,23.7,2,0,0.8,0,45.1
36081062100,"Car, truck, or van",48.1,1188,48.1,43,5.1,37.4,12.8,0,0,1.8,38.6
36081062200,"Car, truck, or van",64.8,822,64.8,56.3,8.5,33.1,1,0,0,1.1,47
36081062300,Public transportation (excluding taxicab),51,1044,37.3,26.3,10.9,51,9.1,1.1,0,1.6,40.2
36081062400,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36081062500,"Car, truck, or van",47.8,1474,47.8,45.6,2.2,42,4.1,0,1.6,4.5,40.1
36081062600,"Car, truck, or van",52.6,1431,52.6,45.3,7.3,37.7,4,0,1.7,4.1,50.4
36081062700,"Car, truck, or van",46.7,1416,46.7,43.3,3.4,41,6,2.3,0,4,42.3
36081062900,Public transportation (excluding taxicab),48.2,1423,36.3,30,6.3,48.2,13.4,0,0,2.1,35.6
36081063000,Public transportation (excluding taxicab),51.9,819,45.9,41.3,4.6,51.9,0,0.7,0,1.5,54.4
36081063200,"Car, truck, or van",52.5,1430,52.5,48.8,3.7,45,0.8,0,0.5,1.2,50.8
36081063301,"Car, truck, or van",51.8,722,51.8,51.8,0,43.2,4.3,0,0,0.7,44.1
36081063302,"Car, truck, or van",64.2,689,64.2,59.5,4.6,24.2,3,0.9,3.2,4.5,31.2
36081063500,"Car, truck, or van",55.5,1178,55.5,47,8.5,35.9,4.2,0.9,0,3.5,41.1
36081063700,"Car, truck, or van",53.8,1719,53.8,45,8.8,44.9,0.7,0,0,0.6,39.2
36081063800,"Car, truck, or van",63.8,2100,63.8,55.9,7.9,29.7,1.7,0,0,4.8,49.2
36081063900,"Car, truck, or van",51.4,1533,51.4,49.7,1.7,41.7,5.4,0,0,1.4,42.1
36081064101,Public transportation (excluding taxicab),50.1,1060,45.8,40.4,5.5,50.1,0.3,0,0.4,3.4,48.9
36081064102,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36081064500,Public transportation (excluding taxicab),44.9,849,40.6,36.2,4.5,44.9,8.5,0.7,0,5.3,40.7
36081064600,"Car, truck, or van",60.5,1454,60.5,53.2,7.3,33.6,1.6,0,2.1,2.3,50.6
36081065000,"Car, truck, or van",68.5,1542,68.5,61.2,7.3,29.4,0,0,0,2,47.1
36081065400,"Car, truck, or van",55.1,1745,55.1,49.6,5.5,37.5,3.7,0,2.8,1,48.5
36081065501,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36081065600,"Car, truck, or van",56.5,3020,56.5,52.1,4.4,38.7,1.3,0,0.3,3.2,48
36081065702,"Car, truck, or van",46.5,785,46.5,35.7,10.8,45.2,4.3,0,0,3.9,42.9
36081065703,"Car, truck, or van",57.1,1558,57.1,44.5,12.6,28.1,11.4,0.5,0,2.9,32.5
36081065900,"Car, truck, or van",56.3,892,56.3,43.5,12.8,36,5,1.1,0.9,0.7,39.8
36081066000,"Car, truck, or van",57.3,1885,57.3,49.4,8,36.9,4.7,0,0.8,0.3,48.1
36081066100,"Car, truck, or van",56.8,704,56.8,54.1,2.7,35.9,4.3,0,1.7,1.3,38.9
36081066300,"Car, truck, or van",56.2,1232,56.2,52.8,3.4,36.1,5.7,0,2,0,40.3
36081066400,"Car, truck, or van",63.8,4710,63.8,55.5,8.3,31.7,0,0,2.4,2,53.8
36081066501,"Car, truck, or van",60.3,1798,60.3,57.5,2.9,36,3.1,0,0,0.6,43.6
36081066701,"Car, truck, or van",60.4,1158,60.4,42.1,18.2,28.9,2.1,0,0,8.6,39.9
36081066900,"Car, truck, or van",59.2,652,59.2,56.4,2.8,30.1,6.7,0.6,2,1.4,35.8
36081067100,"Car, truck, or van",48.2,962,48.2,36.5,11.7,44.4,5.2,0,0.8,1.4,40.7
